model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm,fold_4,2025,789,Regime-SHAP,5,3,2,1,12.351464899998971,1.2147901999851456,18547,234,17.256612013726272,13.293800306934092,1.7097412581983222,0.8850444939315033,0.5085470085470085,0.5153508771929824,0.0361908165120316,1.0,234,0,0,30,90,25,89,0.7649572649572649
lstm,fold_4,2025,789,Regime-Spearman,5,3,2,1,11.79553429999214,1.1082090999989305,18547,234,15.15854429252886,11.911232287483868,1.524531652059166,0.9112979407666272,0.4957264957264957,0.5008771929824561,0.0019151255441852,1.0,234,0,0,36,84,34,80,0.7008547008547008
lstm_attention,fold_1,2022,123,Global-All,10,1,1,0,16.924198499997146,0.8833520000043791,10129,241,22.51850688125677,17.890400682109007,1.8171089225412356,-0.0236894077310507,0.5291666666666667,0.5441290141240953,0.0910350845761316,1.0,240,1,0,73,34,79,54,0.3666666666666666
lstm_attention,fold_1,2022,123,Global3-All,10,3,3,0,46.88628520000202,2.1637169999885373,30387,241,21.15281979588913,16.374272162449298,1.6669200991113933,0.0967134004483082,0.4541666666666666,0.4691518515915958,-0.0639539275405939,1.0,240,1,0,65,42,89,44,0.3583333333333333
lstm_attention,fold_1,2022,123,Global-SHAP,10,1,0,1,16.924198499997146,0.8833520000043791,10129,241,22.51850688125677,17.890400682109007,1.8171089225412356,-0.0236894077310507,0.5291666666666667,0.5441290141240953,0.0910350845761316,1.0,240,1,0,73,34,79,54,0.3666666666666666
lstm_attention,fold_1,2022,123,Global-Spearman,10,1,0,1,16.924198499997146,0.8833520000043791,10129,241,22.51850688125677,17.890400682109007,1.8171089225412356,-0.0236894077310507,0.5291666666666667,0.5441290141240953,0.0910350845761316,1.0,240,1,0,73,34,79,54,0.3666666666666666
lstm_attention,fold_1,2022,123,Regime-All,10,3,3,0,25.97169609999401,2.166127000004053,30387,241,22.78688312935901,18.739914131204124,1.90491724754076,-0.0482355348377168,0.5,0.4913217623497997,-0.0174747574689965,1.0,240,1,0,44,63,57,76,0.5791666666666667
lstm_attention,fold_1,2022,123,Regime-SHAP,10,3,2,1,29.35362989999703,2.6807254000159446,21811,241,21.761063774308333,17.995644028335192,1.8237733856157308,0.0440189760430816,0.5208333333333334,0.5155997470311292,0.0311721255995952,1.0,240,1,0,50,57,58,75,0.55
lstm_attention,fold_1,2022,123,Regime-Spearman,10,3,2,1,28.49365390000457,2.479192700004205,21811,241,18.706693507778603,15.309421544807083,1.5518041304964236,0.2935472991800474,0.525,0.5239266390274753,0.0475865167094616,1.0,240,1,0,55,52,62,71,0.5125
lstm_attention,fold_1,2022,2025,Global-All,10,1,1,0,17.32623479999893,0.9005330999934813,10129,241,27.359492482322647,22.451990999522533,2.278227502981587,-0.5111413940942542,0.4666666666666667,0.5096620054809922,0.0314431284748762,1.0,240,1,0,97,10,118,15,0.1041666666666666
lstm_attention,fold_1,2022,2025,Global3-All,10,3,3,0,51.46701630001189,2.2006847000302514,30387,241,25.22543062201301,19.881810946101787,2.0201018371696837,-0.2845949365282751,0.475,0.5144403063734102,0.0416852077130391,1.0,240,1,0,94,13,113,20,0.1375
lstm_attention,fold_1,2022,2025,Global-SHAP,10,1,0,1,17.32623479999893,0.9005330999934813,10129,241,27.359492482322647,22.451990999522533,2.278227502981587,-0.5111413940942542,0.4666666666666667,0.5096620054809922,0.0314431284748762,1.0,240,1,0,97,10,118,15,0.1041666666666666
lstm_attention,fold_1,2022,2025,Global-Spearman,10,1,0,1,17.32623479999893,0.9005330999934813,10129,241,27.359492482322647,22.451990999522533,2.278227502981587,-0.5111413940942542,0.4666666666666667,0.5096620054809922,0.0314431284748762,1.0,240,1,0,97,10,118,15,0.1041666666666666
lstm_attention,fold_1,2022,2025,Regime-All,10,3,3,0,29.38933710001584,2.5225695999979507,30387,241,16.068070680068843,12.828246003087616,1.3062111085847676,0.478785492811056,0.5083333333333333,0.5326400112430609,0.0723331788756051,1.0,240,1,0,81,26,92,41,0.2791666666666667
lstm_attention,fold_1,2022,2025,Regime-SHAP,10,3,2,1,29.062258600024503,2.6767517999978736,21811,241,17.748835679470133,13.931853534631214,1.4204143980344408,0.3640415156873028,0.5166666666666667,0.5100133511348465,0.0200662221942064,1.0,240,1,0,48,59,57,76,0.5625
lstm_attention,fold_1,2022,2025,Regime-Spearman,10,3,2,1,31.817339600020205,2.8281966999929864,21811,241,15.381232766732744,12.5653809745282,1.2766135849460716,0.522392302985448,0.5375,0.5406858267163235,0.0809940567157051,1.0,240,1,0,61,46,65,68,0.475
lstm_attention,fold_1,2022,42,Global-All,10,1,1,0,16.23468499998853,0.8616308000055142,10129,241,20.582940708694807,15.657510148163148,1.591035246359328,0.1447287483357501,0.4791666666666667,0.4971892347691659,-0.0059274417234947,1.0,240,1,0,71,36,89,44,0.3333333333333333
lstm_attention,fold_1,2022,42,Global3-All,10,3,3,0,49.20779879999464,2.4670133000036003,30387,241,20.76938705710582,15.88779212932533,1.6146447946798843,0.1291639724496067,0.4791666666666667,0.5008432295692502,0.0018292482292806,1.0,240,1,0,75,32,93,40,0.3
lstm_attention,fold_1,2022,42,Global-SHAP,10,1,0,1,16.23468499998853,0.8616308000055142,10129,241,20.582940708694807,15.657510148163148,1.591035246359328,0.1447287483357501,0.4791666666666667,0.4971892347691659,-0.0059274417234947,1.0,240,1,0,71,36,89,44,0.3333333333333333
lstm_attention,fold_1,2022,42,Global-Spearman,10,1,0,1,16.23468499998853,0.8616308000055142,10129,241,20.582940708694807,15.657510148163148,1.591035246359328,0.1447287483357501,0.4791666666666667,0.4971892347691659,-0.0059274417234947,1.0,240,1,0,71,36,89,44,0.3333333333333333
lstm_attention,fold_1,2022,42,Regime-All,10,3,3,0,28.37217689998215,2.34266330000537,30387,241,20.93777651590256,16.57573622171315,1.6806297759459072,0.1149859850954571,0.5083333333333333,0.4979270606422599,-0.0041993339826878,1.0,240,1,0,43,64,54,79,0.5958333333333333
lstm_attention,fold_1,2022,42,Regime-SHAP,10,3,2,1,27.82817769999383,2.468564000009792,21811,241,17.813840935976433,13.477837437297303,1.368713905636466,0.3593745786134638,0.5125,0.4998594617384583,-0.0002873541744735,1.0,240,1,0,41,66,51,82,0.6166666666666667
lstm_attention,fold_1,2022,42,Regime-Spearman,10,3,2,1,27.87709519999044,2.6484221999999136,21811,241,18.404049108471,14.46810024364361,1.465485158122002,0.3162209427168662,0.4958333333333333,0.485735366453517,-0.0288503518611313,1.0,240,1,0,42,65,56,77,0.5916666666666667
lstm_attention,fold_1,2022,456,Global-All,10,1,1,0,17.22165849999874,0.7549644999962766,10129,241,25.736095661176517,20.265839266955098,2.0573040499176547,-0.3371322161445451,0.4625,0.499508116084604,-0.0013395003866992,1.0,240,1,0,90,17,112,21,0.1583333333333333
lstm_attention,fold_1,2022,456,Global3-All,10,3,3,0,51.263827000017045,2.350510000003851,30387,241,24.14019989038599,18.85387676908431,1.9175564464750523,-0.1764426264433805,0.45,0.4800084322956924,-0.0479110643644887,1.0,240,1,0,81,26,106,27,0.2208333333333333
lstm_attention,fold_1,2022,456,Global-SHAP,10,1,0,1,17.22165849999874,0.7549644999962766,10129,241,25.736095661176517,20.265839266955098,2.0573040499176547,-0.3371322161445451,0.4625,0.499508116084604,-0.0013395003866992,1.0,240,1,0,90,17,112,21,0.1583333333333333
lstm_attention,fold_1,2022,456,Global-Spearman,10,1,0,1,17.22165849999874,0.7549644999962766,10129,241,25.736095661176517,20.265839266955098,2.0573040499176547,-0.3371322161445451,0.4625,0.499508116084604,-0.0013395003866992,1.0,240,1,0,90,17,112,21,0.1583333333333333
lstm_attention,fold_1,2022,456,Regime-All,10,3,3,0,27.826983399994788,2.4631481999967946,30387,241,18.76556940544357,14.767750201917789,1.5009776299622526,0.2890934399086681,0.5416666666666666,0.5261752512121425,0.0544080613418851,1.0,240,1,0,41,66,44,89,0.6458333333333334
lstm_attention,fold_1,2022,456,Regime-SHAP,10,3,2,1,27.592247799999317,3.205025700008264,21811,241,22.39864079669792,17.994534782334487,1.8273761450904096,-0.0128202092985563,0.5375,0.5251563488159652,0.0514363972307639,1.0,240,1,0,44,63,48,85,0.6166666666666667
lstm_attention,fold_1,2022,456,Regime-Spearman,10,3,2,1,29.72608520000358,2.477662000004784,21811,241,18.68719444373141,14.988573962563802,1.5223962174698449,0.2950192842883924,0.5333333333333333,0.515002459419577,0.031738301544251,1.0,240,1,0,37,70,42,91,0.6708333333333333
lstm_attention,fold_1,2022,789,Global-All,10,1,1,0,16.396823600007338,0.912575199996354,10129,241,22.381540329213205,17.81940893074289,1.8148630012062803,-0.0112743041014562,0.4958333333333333,0.4903028599536223,-0.0193772672646132,1.0,240,1,0,47,60,61,72,0.55
lstm_attention,fold_1,2022,789,Global3-All,10,3,3,0,50.44934370000556,3.147815200005425,30387,241,20.750594021971487,15.63213489405182,1.5909839487504982,0.1307391992816661,0.475,0.490689340172862,-0.0193532030276504,1.0,240,1,0,68,39,87,46,0.3541666666666667
lstm_attention,fold_1,2022,789,Global-SHAP,10,1,0,1,16.396823600007338,0.912575199996354,10129,241,22.381540329213205,17.81940893074289,1.8148630012062803,-0.0112743041014562,0.4958333333333333,0.4903028599536223,-0.0193772672646132,1.0,240,1,0,47,60,61,72,0.55
lstm_attention,fold_1,2022,789,Global-Spearman,10,1,0,1,16.396823600007338,0.912575199996354,10129,241,22.381540329213205,17.81940893074289,1.8148630012062803,-0.0112743041014562,0.4958333333333333,0.4903028599536223,-0.0193772672646132,1.0,240,1,0,47,60,61,72,0.55
lstm_attention,fold_1,2022,789,Regime-All,10,3,3,0,27.13691979998839,2.2127210999897216,30387,241,21.33027890116975,18.43619218826293,1.870448348213744,0.0814937912051214,0.4791666666666667,0.4789192607687442,-0.041913342377712,1.0,240,1,0,51,56,69,64,0.5
lstm_attention,fold_1,2022,789,Regime-SHAP,10,3,2,1,27.248728299993672,2.246787100011716,21811,241,19.800694916083184,16.875221749183048,1.712034188030488,0.2085018704157532,0.4916666666666666,0.4965919471576136,-0.0068046395985413,1.0,240,1,0,58,49,73,60,0.4541666666666666
lstm_attention,fold_1,2022,789,Regime-Spearman,10,3,2,1,29.239194799985853,2.2105721999978414,21811,241,19.466926436529285,16.442622748727125,1.6672020664958087,0.2349605972858731,0.5166666666666667,0.5218888342351204,0.0437040254627967,1.0,240,1,0,61,46,70,63,0.4541666666666666
lstm_attention,fold_2,2023,123,Global-All,10,1,1,0,15.919794600005844,0.7774913999892306,10129,243,66.74720405894806,55.33489837944752,6.134309286610732,-1.250380306288836,0.5041322314049587,0.5240542763157895,0.0660043896765576,1.0,242,1,0,23,105,15,99,0.8429752066115702
lstm_attention,fold_2,2023,123,Global3-All,10,3,3,0,47.83968900000036,2.2267583000066224,30387,243,21.586272592244686,17.055675193442575,1.8447996587643936,0.764633268883743,0.5413223140495868,0.5500959429824561,0.1047684872212409,1.0,242,1,0,51,77,34,80,0.6487603305785123
lstm_attention,fold_2,2023,123,Global-SHAP,10,1,0,1,15.919794600005844,0.7774913999892306,10129,243,66.74720405894806,55.33489837944752,6.134309286610732,-1.250380306288836,0.5041322314049587,0.5240542763157895,0.0660043896765576,1.0,242,1,0,23,105,15,99,0.8429752066115702
lstm_attention,fold_2,2023,123,Global-Spearman,10,1,0,1,15.919794600005844,0.7774913999892306,10129,243,66.74720405894806,55.33489837944752,6.134309286610732,-1.250380306288836,0.5041322314049587,0.5240542763157895,0.0660043896765576,1.0,242,1,0,23,105,15,99,0.8429752066115702
lstm_attention,fold_2,2023,123,Regime-All,10,3,3,0,28.283791900015785,2.873643899991293,30387,243,26.076542717530277,21.85901421729429,2.358631054222719,0.656529229748591,0.5082644628099173,0.5121299342105263,0.0244337945838385,1.0,242,1,0,57,71,48,66,0.5661157024793388
lstm_attention,fold_2,2023,123,Regime-SHAP,10,3,2,1,28.647558800003026,2.3586518000083743,21811,243,23.786111555771107,20.04173093326788,2.1615319228794765,0.7142168200680798,0.4876033057851239,0.4916392543859649,-0.0168607233667618,1.0,242,1,0,54,74,50,64,0.5702479338842975
lstm_attention,fold_2,2023,123,Regime-Spearman,10,3,2,1,28.084390900025028,2.39062570000533,21811,243,21.719255889856075,18.517225891945294,1.985057202993085,0.7617243594335663,0.5165289256198347,0.5242598684210527,0.0502267559095265,1.0,242,1,0,50,78,39,75,0.6322314049586777
lstm_attention,fold_2,2023,2025,Global-All,10,1,1,0,17.06001300000935,0.8321015999972587,10129,243,30.405676683540225,24.96283351215318,2.734357519214342,0.5330191106714157,0.5206611570247934,0.542077850877193,0.1240098892912243,1.0,242,1,0,22,106,10,104,0.8677685950413223
lstm_attention,fold_2,2023,2025,Global3-All,10,3,3,0,50.40963739999279,2.4683726000075694,30387,243,21.54615352229812,17.002598993768423,1.8379986858206412,0.7655073354433913,0.5495867768595041,0.5545504385964912,0.1104372057440664,1.0,242,1,0,60,68,41,73,0.5826446280991735
lstm_attention,fold_2,2023,2025,Global-SHAP,10,1,0,1,17.06001300000935,0.8321015999972587,10129,243,30.405676683540225,24.96283351215318,2.734357519214342,0.5330191106714157,0.5206611570247934,0.542077850877193,0.1240098892912243,1.0,242,1,0,22,106,10,104,0.8677685950413223
lstm_attention,fold_2,2023,2025,Global-Spearman,10,1,0,1,17.06001300000935,0.8321015999972587,10129,243,30.405676683540225,24.96283351215318,2.734357519214342,0.5330191106714157,0.5206611570247934,0.542077850877193,0.1240098892912243,1.0,242,1,0,22,106,10,104,0.8677685950413223
lstm_attention,fold_2,2023,2025,Regime-All,10,3,3,0,27.978418600017903,2.2533611000108067,30387,243,19.2014357493394,14.774478429197767,1.5968129603380394,0.8137667730910016,0.5371900826446281,0.530359100877193,0.0624362438605916,1.0,242,1,0,83,45,67,47,0.3801652892561983
lstm_attention,fold_2,2023,2025,Regime-SHAP,10,3,2,1,27.61811570001009,2.252935900018201,21811,243,20.08770555596345,15.089324445763726,1.6384553991846622,0.7961782953808981,0.5454545454545454,0.5348135964912281,0.0748816589452947,1.0,242,1,0,92,36,74,40,0.3140495867768595
lstm_attention,fold_2,2023,2025,Regime-Spearman,10,3,2,1,26.687137900022208,2.1954942000156734,21811,243,19.36666930052569,15.02183944429389,1.6281660697596172,0.810547807756184,0.5413223140495868,0.5309073464912281,0.0662463252239765,1.0,242,1,0,91,37,74,40,0.3181818181818182
lstm_attention,fold_2,2023,42,Global-All,10,1,1,0,19.98708880000049,0.909718899987638,10129,243,20.90261598679094,16.63964667428178,1.7998977918556722,0.7793057360688159,0.5371900826446281,0.5433114035087719,0.0883848072286319,1.0,242,1,0,56,72,40,74,0.6033057851239669
lstm_attention,fold_2,2023,42,Global3-All,10,3,3,0,55.89625590000651,2.544168200009153,30387,243,22.432149642757427,17.764748208238277,1.920974381656803,0.7458257513299301,0.5289256198347108,0.5388569078947368,0.0824618631949275,1.0,242,1,0,47,81,33,81,0.6694214876033058
lstm_attention,fold_2,2023,42,Global-SHAP,10,1,0,1,19.98708880000049,0.909718899987638,10129,243,20.90261598679094,16.63964667428178,1.7998977918556722,0.7793057360688159,0.5371900826446281,0.5433114035087719,0.0883848072286319,1.0,242,1,0,56,72,40,74,0.6033057851239669
lstm_attention,fold_2,2023,42,Global-Spearman,10,1,0,1,19.98708880000049,0.909718899987638,10129,243,20.90261598679094,16.63964667428178,1.7998977918556722,0.7793057360688159,0.5371900826446281,0.5433114035087719,0.0883848072286319,1.0,242,1,0,56,72,40,74,0.6033057851239669
lstm_attention,fold_2,2023,42,Regime-All,10,3,3,0,34.27627319999738,2.820285099980538,30387,243,19.218512771485933,15.756638768239265,1.705075835083943,0.8134353683768527,0.512396694214876,0.5064418859649122,0.0131458415814737,1.0,242,1,0,78,50,68,46,0.396694214876033
lstm_attention,fold_2,2023,42,Regime-SHAP,10,3,2,1,35.40748980001081,2.9836215000104858,21811,243,19.16256852699695,15.50754200058218,1.6790558249909566,0.8145199503472003,0.512396694214876,0.5054824561403508,0.0112751681915289,1.0,242,1,0,80,48,70,44,0.3801652892561983
lstm_attention,fold_2,2023,42,Regime-Spearman,10,3,2,1,34.46176599999308,2.7727978999901097,21811,243,19.994185595843767,16.444152024488865,1.7742378495422526,0.7980716949714761,0.5041322314049587,0.4981496710526316,-0.0037759332202105,1.0,242,1,0,77,51,69,45,0.396694214876033
lstm_attention,fold_2,2023,456,Global-All,10,1,1,0,16.810830300004454,0.8258989000023575,10129,243,23.29413863496988,17.935150659388487,1.9378001764565824,0.7259163852848628,0.5371900826446281,0.5461896929824561,0.0968644228629317,1.0,242,1,0,50,78,34,80,0.6528925619834711
lstm_attention,fold_2,2023,456,Global3-All,10,3,3,0,49.45702179998625,2.346940000003088,30387,243,23.15833011948388,18.55560885727652,2.009467256937207,0.7291029706957366,0.5537190082644629,0.5666118421052632,0.147948228576246,1.0,242,1,0,44,84,24,90,0.71900826446281
lstm_attention,fold_2,2023,456,Global-SHAP,10,1,0,1,16.810830300004454,0.8258989000023575,10129,243,23.29413863496988,17.935150659388487,1.9378001764565824,0.7259163852848628,0.5371900826446281,0.5461896929824561,0.0968644228629317,1.0,242,1,0,50,78,34,80,0.6528925619834711
lstm_attention,fold_2,2023,456,Global-Spearman,10,1,0,1,16.810830300004454,0.8258989000023575,10129,243,23.29413863496988,17.935150659388487,1.9378001764565824,0.7259163852848628,0.5371900826446281,0.5461896929824561,0.0968644228629317,1.0,242,1,0,50,78,34,80,0.6528925619834711
lstm_attention,fold_2,2023,456,Regime-All,10,3,3,0,28.04753699999128,2.3861272999929497,30387,243,18.14760528584016,13.792432945706713,1.4959885358488534,0.8336478527668905,0.5537190082644629,0.5498218201754386,0.1004733269478348,1.0,242,1,0,79,49,59,55,0.4297520661157025
lstm_attention,fold_2,2023,456,Regime-SHAP,10,3,2,1,28.06802209999296,2.425759699981427,21811,243,21.15087612478532,16.986186536290507,1.8406408165416408,0.7740322376588935,0.5247933884297521,0.5224780701754386,0.0450349092219936,1.0,242,1,0,72,56,59,55,0.4586776859504132
lstm_attention,fold_2,2023,456,Regime-Spearman,10,3,2,1,26.848252599986157,2.371589100002893,21811,243,22.7697263107896,17.901704233978016,1.928188138569617,0.7381181606482761,0.5330578512396694,0.53125,0.0625321485541551,1.0,242,1,0,72,56,57,57,0.4669421487603306
lstm_attention,fold_2,2023,789,Global-All,10,1,1,0,16.431918900008895,0.8044017000065651,10129,243,27.0590124328262,21.47860085795448,2.3379052030279377,0.6301601996423407,0.5371900826446281,0.5548245614035088,0.1372590815397046,1.0,242,1,0,32,96,16,98,0.8016528925619835
lstm_attention,fold_2,2023,789,Global3-All,10,3,3,0,55.534527300013,2.4656093000085093,30387,243,21.91982310954983,17.170714050869886,1.854208044654452,0.7573033108026103,0.5537190082644629,0.5598958333333333,0.1222283568320004,1.0,242,1,0,58,70,38,76,0.6033057851239669
lstm_attention,fold_2,2023,789,Global-SHAP,10,1,0,1,16.431918900008895,0.8044017000065651,10129,243,27.0590124328262,21.47860085795448,2.3379052030279377,0.6301601996423407,0.5371900826446281,0.5548245614035088,0.1372590815397046,1.0,242,1,0,32,96,16,98,0.8016528925619835
lstm_attention,fold_2,2023,789,Global-Spearman,10,1,0,1,16.431918900008895,0.8044017000065651,10129,243,27.0590124328262,21.47860085795448,2.3379052030279377,0.6301601996423407,0.5371900826446281,0.5548245614035088,0.1372590815397046,1.0,242,1,0,32,96,16,98,0.8016528925619835
lstm_attention,fold_2,2023,789,Regime-All,10,3,3,0,28.63943629998539,2.364360799998394,30387,243,19.768406757061847,15.890021035563294,1.7198375249890012,0.8026063858512792,0.5619834710743802,0.5489994517543859,0.1098374205572871,1.0,242,1,0,99,29,77,37,0.2727272727272727
lstm_attention,fold_2,2023,789,Regime-SHAP,10,3,2,1,28.69034799998917,2.423888999983319,21811,243,20.491380693591733,15.498157818817788,1.6873506277598564,0.787904133240276,0.5826446280991735,0.5685307017543859,0.1575681297613448,1.0,242,1,0,104,24,77,37,0.2520661157024793
