regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank
bull,Change_pct_D,0.6088154269972451,0.27785479584025863,3,81
bull,Close_to_SMA_20,0.6088154269972451,0.19840449124000922,3,82
bull,VMD_IMF_4,0.6115702479338844,0.3820470853330981,3,83
bull,Momentum_10,0.6184573002754821,0.4081576577039018,3,84
bull,Direction_lag1,0.628099173553719,0.08746285325833361,3,85
bull,ROC_10,0.6294765840220385,0.4280268400977803,3,86
bull,Return_10D,0.6294765840220385,0.4280268400977803,3,87
bull,VMD_Noise_Energy_Ratio,0.6391184573002755,0.42029756919661826,3,88
bull,Direction_lag3,0.6473829201101928,0.2832111346240436,3,89
bull,StochK_14,0.6515151515151515,0.23453219453215166,3,90
bull,WilliamsR_14,0.6515151515151515,0.23453219453215166,3,91
bull,Volume_MA_20,0.6528925619834711,0.3713494535315863,3,92
bull,MACD_Signal_9,0.6542699724517906,0.3209957500039769,3,93
bull,Change_pct_D_lag1,0.6694214876033057,0.2859313040001024,3,94
bull,Direction_lag5,0.6694214876033057,0.334787257859985,3,95
bull,Volume_D_lag1,0.6694214876033057,0.0893938332759667,3,96
bull,MACD_Histogram,0.6721763085399449,0.5035447961668287,3,97
bull,Volume_D_lag10,0.6776859504132231,0.2873609694332845,3,98
bull,Close_to_SMA_5,0.6804407713498623,0.17654512363649708,3,99
bull,Change_pct_D_lag20,0.6914600550964187,0.25942164996129047,3,100
bull,Close_D_lag60,0.7052341597796143,0.1451191976976961,3,101
bull,Close_Position_D,0.7079889807162534,0.19139563297720935,3,102
bull,RSI_14,0.7107438016528925,0.14338307085039234,3,103
bull,MinusDI_14,0.7134986225895318,0.2534285538756348,3,104
bull,Close_to_SMA_10,0.71900826446281,0.12829896443190103,3,105
bull,StochD_3,0.71900826446281,0.09202916302198387,3,106
bull,Volatility_20,0.7327823691460056,0.21572200496365723,3,107
bull,Change_pct_D_lag5,0.7438016528925621,0.24834676365812755,3,108
bull,Upper_Shadow_D,0.7465564738292011,0.21108113228088737,3,109
bull,Volatility_5,0.7465564738292011,0.19909180677856367,3,110
bull,ROC_5,0.7589531680440772,0.12433370905120396,3,111
bull,Return_5D,0.7589531680440772,0.12433370905120396,3,112
bull,CCI_20,0.7672176308539944,0.043009628088143195,3,113
bull,PlusDI_14,0.7713498622589533,0.2048408974657995,3,114
bull,Body_D,0.7768595041322314,0.15832433107990102,3,115
bull,MACD_12_26,0.7933884297520661,0.1827549122933552,3,116
bull,VMD_IMF_3,0.7961432506887052,0.11220612591964906,3,117
bull,Momentum_5,0.7988980716253443,0.08319376788177131,3,118
bull,Volatility_10,0.8181818181818182,0.11658459487327176,3,119
bull,Down_Ratio_5,0.871900826446281,0.08628352486702931,3,120
bull,Up_Ratio_5,0.871900826446281,0.08628352486702931,3,121
bull,Change_pct_D_lag3,0.9338842975206613,0.0541937068124132,3,122
sideway,VMD_Denoised_Close,0.0881542699724518,0.07028843428194531,3,1
sideway,Low_D,0.11570247933884298,0.07345615220921975,3,2
sideway,Close_D,0.11845730027548211,0.029023839539539225,3,3
sideway,WMA_5,0.12121212121212122,0.025248350936395814,3,4
sideway,Close_D_lag1,0.1349862258953168,0.12812138792543784,3,5
sideway,Open_D,0.1349862258953168,0.04981581630860916,3,6
sideway,High_D,0.18732782369146006,0.05502750511139995,3,7
sideway,SMA_60,0.18732782369146006,0.1325753103638123,3,8
sideway,WMA_60,0.19008264462809918,0.10020128638828216,3,9
