regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank,selection_fold
bull,Up_Ratio_20,0.6942148760330579,0.22329348902655036,5,98,fold_3
bull,ROC_10,0.7024793388429752,0.16876510625340607,5,99,fold_3
bull,RSI_14,0.7140495867768595,0.1990860889535858,5,100,fold_3
bull,Up_Ratio_10,0.71900826446281,0.2250454347800017,5,101,fold_3
bull,Volume_Ratio_5,0.7223140495867769,0.14511135320472043,5,102,fold_3
bull,Change_pct_D_lag1,0.7239669421487603,0.13712534567395038,5,103,fold_3
bull,Change_pct_D_lag5,0.7421487603305785,0.21625432085589963,5,104,fold_3
bull,Down_Ratio_10,0.743801652892562,0.24537244362485164,5,105,fold_3
bull,Body_D,0.7487603305785124,0.1566546311197565,5,106,fold_3
bull,Body_abs_D,0.7603305785123966,0.1856287392166628,5,107,fold_3
bull,Ratio_Close_D_to_W,0.7702479338842976,0.19181745186639393,5,108,fold_3
bull,Return_1D,0.771900826446281,0.21364875197868036,5,109,fold_3
bull,Volume_D_lag10,0.7834710743801653,0.17131575577581035,5,110,fold_3
bull,CCI_20,0.7884297520661157,0.1487144098086026,5,111,fold_3
bull,Change_pct_D_lag3,0.8214876033057852,0.14225923057034667,5,112,fold_3
bull,VMD_IMF_4,0.8314049586776859,0.23152299232916532,5,113,fold_3
bull,Upper_Shadow_D,0.8363636363636363,0.11001362837880158,5,114,fold_3
bull,Spread_D,0.8446280991735537,0.05272442283549283,5,115,fold_3
bull,Volume_Change_5D,0.8561983471074381,0.13600001607090392,5,116,fold_3
bull,Volume_Change_1D,0.859504132231405,0.08387513690158858,5,117,fold_3
bull,Volume_Change_20D,0.8809917355371901,0.10848189635114322,5,118,fold_3
bull,Volume_Ratio_20,0.9057851239669421,0.05802806506294865,5,119,fold_3
bull,Volume_D_lag20,0.9190082644628099,0.0883176859992896,5,120,fold_3
bull,Ratio_Volume_D_to_W,0.9487603305785124,0.0457913890155209,5,121,fold_3
bull,Lower_Shadow_D,0.9917355371900827,0.010121858441252816,5,122,fold_3
global,Close_D,0.0,0.0,5,1,fold_3
global,WMA_60,0.046280991735537194,0.045865907191773914,5,2,fold_3
global,VMD_Noise_Energy_Ratio,0.08760330578512396,0.17740704614874364,5,3,fold_3
global,Close_D_lag1,0.13884297520661157,0.106383894248139,5,4,fold_3
global,Low_D,0.1487603305785124,0.10121858441252803,5,5,fold_3
global,SMA_60,0.1487603305785124,0.26824516309285096,5,6,fold_3
global,Low_W,0.1834710743801653,0.11367767843999603,5,7,fold_3
global,Close_D_lag2,0.18512396694214878,0.059767552832279476,5,8,fold_3
global,WMA_5,0.2115702479338843,0.26821969960016523,5,9,fold_3
global,VMD_Denoised_Close,0.22479338842975208,0.20573367208352997,5,10,fold_3
global,StochD_3,0.23305785123966943,0.08126955219133566,5,11,fold_3
global,High_M,0.2396694214876033,0.0944104104032716,5,12,fold_3
global,Close_M_lag3,0.2528925619834711,0.15512112697022104,5,13,fold_3
global,Direction_lag1,0.256198347107438,0.275778077908489,5,14,fold_3
global,Close_W_lag1,0.2644628099173554,0.26983186309610757,5,15,fold_3
global,High_D,0.2644628099173554,0.2641397820577998,5,16,fold_3
global,SMA_5,0.26776859504132233,0.2809674272421892,5,17,fold_3
global,SMA_10,0.2727272727272727,0.3202412689255795,5,18,fold_3
global,Close_W_lag2,0.27438016528925624,0.3219642093785531,5,19,fold_3
global,Spread_M,0.27438016528925624,0.26500461030072014,5,20,fold_3
global,WMA_10,0.27768595041322314,0.25597164056428445,5,21,fold_3
global,Close_D_lag5,0.28429752066115704,0.09397533707239557,5,22,fold_3
global,Close_M_lag1,0.28429752066115704,0.17731077054272312,5,23,fold_3
global,Close_D_lag60,0.2909090909090909,0.1506310292975111,5,24,fold_3
global,Direction_lag2,0.29421487603305785,0.2318178135263202,5,25,fold_3
global,Return_60D,0.30082644628099175,0.20458510342830813,5,26,fold_3
global,Body_M,0.30743801652892555,0.18957892293530423,5,27,fold_3
global,Direction_lag3,0.31074380165289256,0.1878779800116737,5,28,fold_3
global,WMA_20,0.31074380165289256,0.14997210769063618,5,29,fold_3
global,Open_W,0.31404958677685946,0.21998068849927546,5,30,fold_3
global,Close_W_lag4,0.315702479338843,0.2463031772136234,5,31,fold_3
global,Volatility_60,0.32231404958677684,0.2763965538543908,5,32,fold_3
global,Direction_lag5,0.3223140495867769,0.25135382356604213,5,33,fold_3
global,Close_W,0.3338842975206612,0.3211251648361093,5,34,fold_3
global,Close_D_lag20,0.3355371900826446,0.1661753110435176,5,35,fold_3
global,StochK_14,0.3355371900826446,0.2626877412357362,5,36,fold_3
global,Open_D,0.34545454545454546,0.3606848663908496,5,37,fold_3
global,SMA_20,0.35371900826446284,0.2554908920670947,5,38,fold_3
global,Close_M,0.3553719008264463,0.28329151241326633,5,39,fold_3
global,High_W,0.3603305785123967,0.2903521151906951,5,40,fold_3
global,ROC_60,0.3603305785123967,0.2530869452266085,5,41,fold_3
global,Low_M,0.36363636363636365,0.2121569859998915,5,42,fold_3
global,Change_pct_M,0.371900826446281,0.14073873029691242,5,43,fold_3
global,MACD_12_26,0.371900826446281,0.2464833601984585,5,44,fold_3
global,Close_D_lag3,0.375206611570248,0.2629476223254474,5,45,fold_3
global,Volatility_5,0.38181818181818183,0.27042605397028247,5,46,fold_3
global,ADX_14,0.3867768595041322,0.2588109919760992,5,47,fold_3
global,MACD_Signal_9,0.4,0.17312027732596583,5,48,fold_3
global,Momentum_60,0.4016528925619835,0.20290897242213432,5,49,fold_3
global,WilliamsR_14,0.4115702479338843,0.25110914399779094,5,50,fold_3
global,Volatility_20,0.4132231404958677,0.16785203315363556,5,51,fold_3
global,Open_M,0.41818181818181815,0.32345633568199206,5,52,fold_3
global,Volatility_10,0.42809917355371907,0.29633602541082843,5,53,fold_3
global,Volume_MA_5,0.4429752066115702,0.28775288216437994,5,54,fold_3
global,Volume_W,0.4462809917355372,0.22955280020382063,5,55,fold_3
global,Volume_MA_20,0.45785123966942154,0.21705821373788775,5,56,fold_3
global,VMD_IMF_1,0.46115702479338844,0.3039592573145834,5,57,fold_3
global,Close_Position_D,0.48429752066115705,0.25085061220332705,5,58,fold_3
global,ROC_5,0.48429752066115705,0.20416736071402372,5,59,fold_3
global,Return_20D,0.487603305785124,0.24355639716184094,5,60,fold_3
global,ROC_20,0.48925619834710743,0.25755439577894157,5,61,fold_3
global,VMD_IMF_2,0.5041322314049588,0.20833987877612448,5,62,fold_3
global,Close_Position_M,0.5074380165289256,0.26255770422898767,5,63,fold_3
global,Volume_M,0.5107438016528926,0.1556486018626543,5,64,fold_3
global,Momentum_20,0.5206611570247934,0.21271963101212812,5,65,fold_3
global,Close_to_SMA_5,0.5223140495867769,0.1656401234665529,5,66,fold_3
global,PlusDI_14,0.5421487603305785,0.30615345250339515,5,67,fold_3
global,Close_D_lag10,0.5454545454545455,0.19592181142363138,5,68,fold_3
global,Close_Position_W,0.5454545454545455,0.1761901289696516,5,69,fold_3
global,Down_Ratio_5,0.547107438016529,0.27387686588719407,5,70,fold_3
global,Close_to_SMA_60,0.5570247933884298,0.3165731579046411,5,71,fold_3
global,Close_to_SMA_20,0.5586776859504132,0.21476475185840718,5,72,fold_3
global,MinusDI_14,0.5603305785123966,0.23610920826366993,5,73,fold_3
global,Change_pct_D,0.5636363636363637,0.24954025071245217,5,74,fold_3
global,Up_Ratio_5,0.5719008264462809,0.20162579414184334,5,75,fold_3
global,Spread_W,0.5851239669421487,0.21387241782380165,5,76,fold_3
global,Down_Ratio_20,0.5933884297520662,0.2856564676538324,5,77,fold_3
global,MACD_Histogram,0.5933884297520662,0.10970276698211645,5,78,fold_3
global,Momentum_10,0.6082644628099174,0.20240342648482249,5,79,fold_3
global,Body_to_Range_D,0.6148760330578512,0.26340179725275964,5,80,fold_3
global,Up_Ratio_20,0.6297520661157024,0.21315265668268016,5,81,fold_3
global,Volume_D_lag1,0.6297520661157024,0.1931481165635331,5,82,fold_3
global,VMD_IMF_3,0.6396694214876033,0.12677265716525832,5,83,fold_3
global,Ratio_Close_D_to_M,0.6413223140495867,0.24783744680935688,5,84,fold_3
global,Change_pct_D_lag10,0.6446280991735537,0.223904416266844,5,85,fold_3
global,Return_10D,0.6446280991735537,0.20184586350115394,5,86,fold_3
global,Momentum_5,0.6446280991735538,0.22843429687744224,5,87,fold_3
global,RSI_14,0.6512396694214877,0.20984250634079385,5,88,fold_3
global,Change_pct_D_lag2,0.6727272727272727,0.1676077069205511,5,89,fold_3
global,Close_to_SMA_10,0.6793388429752066,0.18474355838456877,5,90,fold_3
global,CCI_20,0.684297520661157,0.15288139338255893,5,91,fold_3
global,Change_pct_D_lag20,0.6859504132231405,0.17638385099514914,5,92,fold_3
global,Change_pct_W,0.6859504132231405,0.2720376957129387,5,93,fold_3
global,Change_pct_D_lag1,0.6909090909090909,0.14129572994369297,5,94,fold_3
global,Return_3D,0.6909090909090909,0.21595406625559757,5,95,fold_3
global,Body_W,0.6942148760330579,0.14841557847990058,5,96,fold_3
global,Change_pct_D_lag5,0.6975206611570248,0.23026579107629175,5,97,fold_3
global,Up_Ratio_10,0.6991735537190082,0.2515303885626277,5,98,fold_3
global,Volume_D_lag2,0.6991735537190082,0.21492370736226318,5,99,fold_3
global,Body_abs_D,0.7041322314049587,0.23224463948642526,5,100,fold_3
global,Down_Ratio_10,0.7041322314049587,0.23371047478781243,5,101,fold_3
global,Return_5D,0.7107438016528926,0.23228874913314376,5,102,fold_3
global,Volume_D_lag3,0.7140495867768595,0.2751954431506435,5,103,fold_3
global,Return_1D,0.7305785123966941,0.24134495535132536,5,104,fold_3
global,Volume_D_lag5,0.7305785123966941,0.160743270516873,5,105,fold_3
global,Volume_D,0.7355371900826446,0.19670463199027946,5,106,fold_3
global,Volume_Ratio_5,0.7388429752066116,0.16379489774330572,5,107,fold_3
global,Body_D,0.7504132231404959,0.17369140543928813,5,108,fold_3
global,ROC_10,0.7520661157024794,0.15283671081741262,5,109,fold_3
global,Ratio_Close_D_to_W,0.7636363636363637,0.21650684386805147,5,110,fold_3
global,VMD_IMF_4,0.8082644628099173,0.241472273117466,5,111,fold_3
global,Change_pct_D_lag3,0.8115702479338843,0.13635111387530804,5,112,fold_3
global,Upper_Shadow_D,0.8363636363636363,0.11824248572878956,5,113,fold_3
global,Spread_D,0.8446280991735537,0.0536872124592123,5,114,fold_3
global,Volume_Change_5D,0.8462809917355372,0.1665858238010751,5,115,fold_3
global,Volume_D_lag10,0.8495867768595042,0.16512388421477261,5,116,fold_3
global,Volume_Change_1D,0.8561983471074381,0.09397533707239558,5,117,fold_3
global,Volume_D_lag20,0.9041322314049587,0.08931739561062016,5,118,fold_3
global,Volume_Change_20D,0.9057851239669421,0.11534774428011837,5,119,fold_3
global,Volume_Ratio_20,0.9322314049586776,0.05141266451238281,5,120,fold_3
global,Ratio_Volume_D_to_W,0.9520661157024793,0.04310216466249683,5,121,fold_3
global,Lower_Shadow_D,0.9917355371900827,0.01012185844125282,5,122,fold_3
sideway,Close_D,0.0,0.0,5,1,fold_3
sideway,WMA_60,0.04462809917355372,0.04944884397240196,5,2,fold_3
sideway,VMD_Noise_Energy_Ratio,0.08264462809917356,0.16631910576444717,5,3,fold_3
sideway,SMA_60,0.13553719008264462,0.24317751739317475,5,4,fold_3
sideway,Close_D_lag60,0.1669421487603306,0.11322615668299606,5,5,fold_3
sideway,Close_D_lag1,0.17024793388429751,0.13811794165982355,5,6,fold_3
sideway,Low_D,0.18181818181818182,0.09295224693555365,5,7,fold_3
sideway,Direction_lag1,0.20330578512396694,0.20888010802544293,5,8,fold_3
sideway,Close_D_lag2,0.20661157024793386,0.07415024150796017,5,9,fold_3
sideway,Low_W,0.20991735537190084,0.11827136409916242,5,10,fold_3
sideway,Spread_M,0.21652892561983475,0.30215626516530986,5,11,fold_3
sideway,Volatility_60,0.22148760330578515,0.2347311130725969,5,12,fold_3
sideway,VMD_Denoised_Close,0.22479338842975208,0.18658294621952362,5,13,fold_3
sideway,WMA_5,0.22644628099173553,0.27956614547799785,5,14,fold_3
sideway,Return_60D,0.24297520661157024,0.16648329050903146,5,15,fold_3
sideway,High_M,0.26776859504132233,0.09214042136971064,5,16,fold_3
sideway,Body_M,0.26942148760330575,0.19138968522683958,5,17,fold_3
sideway,StochD_3,0.2710743801652893,0.07331654583873348,5,18,fold_3
sideway,SMA_5,0.2727272727272727,0.2565313751267563,5,19,fold_3
sideway,ROC_60,0.2793388429752066,0.21892248437053471,5,20,fold_3
sideway,Close_M_lag1,0.2809917355371901,0.16703622257361767,5,21,fold_3
sideway,Direction_lag3,0.28264462809917357,0.19056711526850798,5,22,fold_3
sideway,Direction_lag2,0.284297520661157,0.2290016879914428,5,23,fold_3
sideway,SMA_10,0.28760330578512394,0.30317176763095466,5,24,fold_3
sideway,Close_M_lag3,0.287603305785124,0.20779824505558217,5,25,fold_3
sideway,High_D,0.287603305785124,0.27912603757710175,5,26,fold_3
sideway,WMA_10,0.287603305785124,0.2682069669472612,5,27,fold_3
sideway,Close_W_lag1,0.29256198347107437,0.2725143170584696,5,28,fold_3
sideway,Volume_MA_20,0.3008264462809917,0.224939184610962,5,29,fold_3
sideway,Direction_lag5,0.30578512396694213,0.24116093324652685,5,30,fold_3
sideway,Close_D_lag20,0.31074380165289256,0.17769555999384792,5,31,fold_3
sideway,WMA_20,0.31074380165289256,0.14297759516468503,5,32,fold_3
sideway,Close_D_lag5,0.3107438016528926,0.11564343239478879,5,33,fold_3
sideway,Close_W_lag2,0.31900826446280994,0.3725705631606492,5,34,fold_3
sideway,Volume_M,0.32066115702479336,0.15097072234553427,5,35,fold_3
sideway,Close_M,0.3322314049586777,0.2510411351283592,5,36,fold_3
sideway,Close_W_lag4,0.3338842975206612,0.26533945612937304,5,37,fold_3
sideway,Low_M,0.33884297520661155,0.24151469745789184,5,38,fold_3
sideway,Close_W,0.34214876033057856,0.2828451272815403,5,39,fold_3
sideway,Open_W,0.343801652892562,0.2325532313166306,5,40,fold_3
sideway,StochK_14,0.35537190082644626,0.2774447988693309,5,41,fold_3
sideway,Volume_MA_5,0.35702479338842974,0.23268535967436615,5,42,fold_3
sideway,Volume_W,0.36528925619834707,0.20589959974344274,5,43,fold_3
sideway,High_W,0.3652892561983471,0.2990890707618105,5,44,fold_3
sideway,Volatility_20,0.37355371900826445,0.19630491372275244,5,45,fold_3
sideway,Momentum_60,0.3785123966942149,0.1925282842147158,5,46,fold_3
sideway,Open_D,0.38016528925619836,0.35971780484000604,5,47,fold_3
sideway,Open_M,0.3884297520661157,0.3165947323864125,5,48,fold_3
sideway,Close_D_lag3,0.39669421487603307,0.27115751597558546,5,49,fold_3
sideway,SMA_20,0.39834710743801655,0.33173351945261753,5,50,fold_3
sideway,Change_pct_M,0.4033057851239669,0.1915502096637109,5,51,fold_3
sideway,Close_Position_D,0.424793388429752,0.24331791202261355,5,52,fold_3
sideway,WilliamsR_14,0.42809917355371907,0.2751830332639085,5,53,fold_3
sideway,Volatility_5,0.43966942148760335,0.2582165244765296,5,54,fold_3
sideway,MACD_Signal_9,0.4462809917355372,0.2112698021680036,5,55,fold_3
sideway,ADX_14,0.4479338842975206,0.2660335584939025,5,56,fold_3
sideway,MACD_12_26,0.44958677685950416,0.27276483588050193,5,57,fold_3
sideway,VMD_IMF_2,0.47438016528925625,0.1842993736704088,5,58,fold_3
sideway,Volatility_10,0.47438016528925625,0.2916430448281122,5,59,fold_3
sideway,VMD_IMF_1,0.5041322314049587,0.33330487322439306,5,60,fold_3
sideway,ROC_5,0.515702479338843,0.1990003018642605,5,61,fold_3
sideway,Close_Position_W,0.5256198347107437,0.1708366616032679,5,62,fold_3
sideway,ROC_20,0.5355371900826447,0.22703970022091266,5,63,fold_3
sideway,Down_Ratio_5,0.5454545454545455,0.2730401411021784,5,64,fold_3
sideway,Close_to_SMA_5,0.547107438016529,0.14199491963579852,5,65,fold_3
sideway,Close_Position_M,0.5537190082644627,0.2516254107047658,5,66,fold_3
sideway,Close_D_lag10,0.5553719008264463,0.1986395915129714,5,67,fold_3
sideway,Up_Ratio_5,0.5553719008264463,0.19777810947816646,5,68,fold_3
sideway,Change_pct_D,0.568595041322314,0.2564248532182388,5,69,fold_3
sideway,MACD_Histogram,0.5768595041322314,0.16625749468407253,5,70,fold_3
sideway,Momentum_20,0.578512396694215,0.11134044285378082,5,71,fold_3
sideway,Change_pct_D_lag10,0.5818181818181818,0.23648497145757907,5,72,fold_3
sideway,Volume_D_lag1,0.5867768595041323,0.21638061919976936,5,73,fold_3
sideway,Return_20D,0.5884297520661157,0.19517084927240028,5,74,fold_3
sideway,Spread_W,0.5900826446280991,0.17331743064953334,5,75,fold_3
sideway,Body_to_Range_D,0.596694214876033,0.24734088864773124,5,76,fold_3
sideway,Volume_D_lag5,0.596694214876033,0.1501769099966923,5,77,fold_3
sideway,Change_pct_D_lag20,0.6049586776859505,0.21307253313863858,5,78,fold_3
sideway,Close_to_SMA_60,0.6231404958677687,0.3187769469224762,5,79,fold_3
sideway,Down_Ratio_20,0.6297520661157024,0.26532658525763647,5,80,fold_3
sideway,MinusDI_14,0.631404958677686,0.2201048486268407,5,81,fold_3
sideway,Change_pct_D_lag2,0.6347107438016529,0.14247512026122283,5,82,fold_3
sideway,Volume_D_lag2,0.6413223140495867,0.23270003597194133,5,83,fold_3
sideway,VMD_IMF_3,0.6446280991735537,0.16036039596638224,5,84,fold_3
sideway,Momentum_10,0.6495867768595042,0.17527676749164697,5,85,fold_3
sideway,Volume_D_lag3,0.6545454545454545,0.30714462140012083,5,86,fold_3
sideway,Close_to_SMA_20,0.6694214876033058,0.1994631138206144,5,87,fold_3
sideway,Momentum_5,0.6809917355371902,0.22862856282426494,5,88,fold_3
sideway,Change_pct_D_lag1,0.6859504132231404,0.1266918158409578,5,89,fold_3
sideway,Volume_Ratio_5,0.687603305785124,0.20910887454259763,5,90,fold_3
sideway,Close_to_SMA_10,0.6925619834710744,0.19394213308859534,5,91,fold_3
sideway,Change_pct_D_lag5,0.6942148760330579,0.2539221734832598,5,92,fold_3
sideway,Up_Ratio_20,0.6942148760330579,0.18981295996455955,5,93,fold_3
sideway,CCI_20,0.7008264462809917,0.14259491774329883,5,94,fold_3
sideway,Volume_D,0.7008264462809917,0.18204343672407752,5,95,fold_3
sideway,Body_abs_D,0.7123966942148761,0.23047333126360098,5,96,fold_3
sideway,Body_D,0.7173553719008264,0.17748402903201477,5,97,fold_3
sideway,PlusDI_14,0.7173553719008264,0.24337404719743422,5,98,fold_3
sideway,Down_Ratio_10,0.7206611570247934,0.24830550661595271,5,99,fold_3
sideway,Ratio_Close_D_to_M,0.7223140495867769,0.25928558465827584,5,100,fold_3
sideway,Return_5D,0.7223140495867769,0.22272688940306484,5,101,fold_3
sideway,Body_W,0.7239669421487603,0.14285811858731834,5,102,fold_3
sideway,Change_pct_W,0.7239669421487603,0.2838094022248079,5,103,fold_3
sideway,Return_3D,0.7272727272727273,0.24669110010907935,5,104,fold_3
sideway,Volume_D_lag10,0.7305785123966941,0.21220527116973112,5,105,fold_3
sideway,Up_Ratio_10,0.7454545454545455,0.22286484351316593,5,106,fold_3
sideway,Return_1D,0.7487603305785123,0.24485694009348788,5,107,fold_3
sideway,Return_10D,0.7504132231404959,0.10797703312779877,5,108,fold_3
sideway,Volume_Change_1D,0.775206611570248,0.10702399565738627,5,109,fold_3
sideway,Volume_D_lag20,0.7818181818181819,0.15401641894560758,5,110,fold_3
sideway,Ratio_Close_D_to_W,0.7884297520661157,0.21532058273695295,5,111,fold_3
sideway,VMD_IMF_4,0.7933884297520661,0.23155249134085787,5,112,fold_3
sideway,Change_pct_D_lag3,0.7983471074380165,0.14333542736316562,5,113,fold_3
sideway,ROC_10,0.8,0.14030127506056864,5,114,fold_3
sideway,Volume_Change_5D,0.8,0.13660134552988024,5,115,fold_3
sideway,RSI_14,0.8066115702479338,0.1924573191241315,5,116,fold_3
sideway,Spread_D,0.8198347107438018,0.07378087312616742,5,117,fold_3
sideway,Upper_Shadow_D,0.849586776859504,0.09448272784811768,5,118,fold_3
sideway,Volume_Change_20D,0.8710743801652893,0.13787046261911903,5,119,fold_3
sideway,Volume_Ratio_20,0.9140495867768597,0.07075654477026114,5,120,fold_3
sideway,Ratio_Volume_D_to_W,0.9239669421487603,0.03849856098794088,5,121,fold_3
sideway,Lower_Shadow_D,0.9900826446280991,0.010775541165624184,5,122,fold_3
