fit_id,model,fold,test_year,base_seed,arm,features,feature_hash,training_sequences,fit_seconds,inference_seconds,trainable_parameters
f846a1746156498ace65,lstm_cnn_attention,fold_4,2025,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.646809000005304,0.6753409000011743,13377
530a2483fbca0ea83c87,lstm_cnn_attention,fold_4,2025,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,14.001325599994743,0.7152700000006007,13377
4eebe58da40d9df9a65f,lstm_cnn_attention,fold_4,2025,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.866818900001816,0.7846320000026026,13377
77893d6535443c1b1469,lstm_cnn_attention,fold_4,2025,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,13.24055689999659,0.7557230000020354,5569
143352c7df1dd27b6898,lstm_cnn_attention,fold_4,2025,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.711487699998544,0.7431403000009595,13377
db8fb1180767c1de92da,lstm_cnn_attention,fold_4,2025,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.296950700001616,0.6126600999996299,13377
c2a7381560f70be6795d,lstm_cnn_attention,fold_4,2025,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.701812599996629,0.6458405000012135,13377
38fa50a44763b2786567,lstm_cnn_attention,fold_4,2025,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,13.016648800003168,0.7350168000048143,5569
1aeba610857ac94a3396,lstm_cnn_attention,fold_4,2025,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.703371700001298,0.7015377000061562,13377
134c4ebf6c3a4643c03c,lstm_cnn_attention,fold_4,2025,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.546893699996872,0.7411689999935334,13377
3ed03a0478afa6b90e82,lstm_cnn_attention,fold_4,2025,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.980507599997509,0.6545024000006379,13377
b3b00d9cba5727c3c974,lstm_cnn_attention,fold_4,2025,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1436,13.132087799996953,0.7263378999996348,5569
e56c6cd5888ace026cb8,lstm_cnn_attention,fold_4,2025,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.6663727999985,0.7121130999948946,13377
d971d9ccb9269cc2a748,lstm_cnn_attention,fold_4,2025,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.52058599999873,0.7683348999998998,13377
dd93c8c154944c61ac69,lstm_cnn_attention,fold_4,2025,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1436,13.897743800000171,0.7801421000040136,13377
